"species","n_records","crop","countries","sites","sites2","abundance","temp.p90.kde","temp.p95.kde","temp.p99.kde","temp.max","prec.p01.kde","prec.p05.kde","prec.p10.kde","prec.min"
"Aralia nudicaulis",1,FALSE,1,1,1,2.48841565611752e-05,17.2282354180508,17.5922105966075,18.2782821290257,16,40.0686857648115,57.0803119236643,66.1627521292327,98.70000458
"Papaver argemone",2,FALSE,1,1,2,9.34106287067919e-05,17.7248307902342,18.0891836761764,18.7719650966808,16.5,23.0084133861085,39.6870141232346,48.7225026674582,81.20000458
"Bifora radians",1,FALSE,1,1,1,5.57009345794393e-05,18.0286789245481,18.3934318542939,19.0786130831256,16.80000114,33.3333914438236,50.2948658389579,59.3711459117533,91.90000153
"Pyracantha fortuneana",1,FALSE,1,1,1,4.98084291187739e-06,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,21.7178877153113,38.3182834455784,47.3362411133511,79.80000305
"Eucalyptus botryoides",53,FALSE,3,13,53,0.00398087556929516,28.4729683550125,28.9971470496234,29.9154205455687,28.5,0,1.66307920758592,4.2384855166654,0
"Galactites tomentosus",36,FALSE,4,15,36,0.00116563999714841,24.1765183053727,25.1051824286741,26.3467522770837,25.5,0.100000001,3.46018810186543,7.53098982258156,0.100000001
"Rubus incanescens",70,FALSE,2,24,70,0.00137123920545172,25.3360392111441,26.1584535134689,27.4329840328423,26.70000076,0.214052390468782,4.75787046445138,10.0569721231407,1.300000072
"Quercus ithaburensis",2,FALSE,1,2,2,5.50961123480357e-05,18.4807496873724,18.8498870012698,19.5406370755003,17.30000114,38.3246747507469,55.6422076381652,64.8670563557522,86.20000458
"Tordylium apulum",2,FALSE,1,2,2,0.00011229169734257,18.6673672593037,19.0419863561094,19.7356866484098,17.5,14.9270042962984,30.7830700016485,39.6854527111621,71.90000153
"Scrophularia nodosa",1,FALSE,1,1,1,4.01897840453373e-05,19.3269740069877,19.690858006682,20.3755781101184,18.10000038,24.6052645484821,41.3589363655806,50.4029180598542,82.90000153
"Potentilla pensylvanica",1,FALSE,1,1,1,1.95293910284657e-05,20.1271386358012,20.4915775946183,21.1756029804332,18.89999962,25.2857731545892,42.0688509181581,51.1098806049387,83.59999847
"Ailanthus altissima",2,FALSE,1,2,2,2.13173075101396e-05,18.5073344391702,18.8716311349474,19.5565014410092,17.30000114,33.012446597829,51.1594578027601,60.8475560374029,79.80000305
"Lythrum hyssopifolia",18,FALSE,3,7,18,0.000666340921124293,25.9556508817538,26.4722870830599,27.4177385890118,26.5,0,1.59360626718492,4.11077287487607,0
"Cormus domestica",1,FALSE,1,1,1,2.1757437702768e-05,17.1279161069943,17.4915388314984,18.1778791334939,15.90000057,15.6771554060705,31.6449179696915,40.5652177467952,72.90000153
"Poa pratensis",8,FALSE,3,8,8,0.000215171048990565,17.7517538021425,18.2617969306943,19.1254662539744,17.39999962,4.68768249428355,18.7192599013588,30.2785254334901,36
"Trifolium tomentosum",2,FALSE,1,2,2,9.73295051194128e-06,20.5780399885278,21.0116504316421,21.7872437346175,19.80000114,18.7123343981888,35.385218115485,44.563190303395,72.09999847
"Thymus pulegioides",1,FALSE,1,1,1,1.21349426454696e-05,23.4273212640562,23.7915069298055,24.4756080060167,22.20000076,18.9309730900961,35.3101214870122,44.2902189335431,76.70000458
"Allium pendulinum",1,FALSE,1,1,1,1.07409582948729e-05,18.5261289339773,18.8896076877727,19.5742233039799,17.30000114,40.3484902883619,57.3706029254939,66.4593960790402,99
"Orobanche minor",3,FALSE,2,2,3,0.000104384457488645,20.5875083468375,21.0032774870645,21.7582551277582,19.80000114,1.10439925769303,8.72796494720689,17.3951197339798,12.5
"Sulla coronaria",13,FALSE,2,6,13,0.000470066002185913,25.3664186777798,26.1028050482335,28.9170563563541,28.5,0.100000001,1.2579738385443,3.43924374052723,0.100000001
"Brachypodium sylvaticum",2,FALSE,2,2,2,4.73049005944791e-05,21.6131181460721,22.1967319020775,23.1054073721905,21.39999962,26.4651443425399,48.4469676237885,62.3006489118437,70.30000305
"Medicago rigidula",1,FALSE,1,1,1,1.46762795345849e-05,18.728861656543,19.0940892871855,19.7780325386543,17.5,14.8510177612158,30.6914615215865,39.5905613061668,71.90000153
"Crepis neglecta",1,FALSE,1,1,1,4.60708782742681e-05,22.6269572047363,22.9910697311399,23.6751457839568,21.39999962,13.5906330253098,29.1911474238403,38.0495378481414,70.30000305
"Geranium molle",3,FALSE,2,3,3,6.56525526021566e-05,14.2349631329192,14.7523243763496,15.6013743378083,13.80000019,5.86872849675801,20.6889752816224,31.9602697451251,42.40000153
"Hypochaeris achyrophorus",2,FALSE,2,2,2,6.04090815797534e-05,22.3908865445557,22.7917077717337,23.5238413270068,21.39999962,0.886390262431424,7.71152636097347,15.3660624166885,12.5
"Callistemon salignus",1,FALSE,1,1,1,1.47702209707176e-05,19.3269740069877,19.690858006682,20.3755781101184,18.10000038,24.6052645484821,41.3589363655806,50.4029180598542,82.90000153
"Anchusa azurea",8,FALSE,3,6,8,0.000160135638627855,24.607107512056,25.635758271449,26.7693931931397,25.39999962,1.04571843583834,8.48212917195414,16.8489374623226,4.5
"Scrophularia peregrina",1,FALSE,1,1,1,4.37557660083219e-06,19.3269740069877,19.690858006682,20.3755781101184,18.10000038,24.6052645484821,41.3589363655806,50.4029180598542,82.90000153
"Drosanthemum hispidum",3,FALSE,1,3,3,9.26780346001141e-05,25.5981244914013,26.0392526255996,26.825580349973,24.89999962,0.810980055791526,7.17657183115876,14.0623162858931,19.10000038
"Nandina domestica",1,FALSE,1,1,1,1.26417662180553e-05,23.3273395098914,23.6911821368611,24.376432146736,22.10000038,7.00485572191065,20.2332441435879,28.6123259295918,60.20000076
"Rumex scutatus",1,FALSE,1,1,1,4.1837144600003e-06,23.4273212640562,23.7915069298055,24.4756080060167,22.20000076,18.9309730900961,35.3101214870122,44.2902189335431,76.70000458
"Allium ampeloprasum",1,TRUE,1,1,1,7.93889142782529e-06,23.5286196081662,23.893666729826,24.5774033031991,22.30000114,5.42428305857534,17.5911714417639,25.6991245894968,56.90000153
"Ononis variegata",1,FALSE,1,1,1,4.60266421681213e-05,24.0288163162874,24.39334237749,25.0790672650168,22.80000114,1.58088239517244,9.00898023146,15.3957383629878,43.40000153
"Centaurea spc",2,FALSE,1,1,2,4.6197402736842e-05,26.7394616907647,27.3164173399131,28.2187357281047,26.5,0.319803376939189,5.04364701840445,10.1511409422425,6.5
"Galinsoga quadriradiata",3,FALSE,2,3,3,2.45640958589474e-05,24.8498308531715,25.298830166913,26.080256143,24.10000038,8.40602305203721,25.0160118473537,36.3872006246964,44.10000229
"Bidens subalternans",4,FALSE,1,2,4,8.85901204938671e-05,25.1962860189327,25.5740344363405,26.2795268839846,24.10000038,7.86813072228304,22.5463793197997,31.8057489062236,44.10000229
"Humulus japonicus",4,FALSE,1,2,4,6.97607166028152e-05,25.2383916667813,25.6126732126785,26.3103317521482,24.10000038,6.23619799615433,19.8689879999167,28.9416888559239,44.10000229
"Leersia oryzoides",2,FALSE,1,2,2,1.40987606068259e-05,25.2663286398123,25.6317765451738,26.3158756232022,24.10000038,11.048499684907,26.023415687049,34.7746834948378,65.40000153
"Dittrichia viscosa",2,FALSE,1,2,2,2.01444476123042e-05,26.4892034303628,26.9287224857285,27.7006042639958,25.70000076,0.161393361672189,4.54469364256843,9.78944701599934,10.60000038
"Atriplex prostrata",7,FALSE,1,3,7,8.72128120564617e-05,26.3244169464287,26.7562234663954,27.5439614027668,25.70000076,0.862778184069975,7.66651659624408,15.3936841361432,10.60000038
"Syringa meyeri",1,FALSE,1,1,1,4.88934637159032e-06,20.2273024902499,20.5919667766499,21.2753244724525,19,64.0094174305218,81.0626624722268,90.1515839809377,122.7000046
"Caragana arborescens",1,FALSE,1,1,1,7.32964010382366e-06,13.2281529508159,13.5922647969951,14.2780089620843,12,13.60000038,1.56984312681326,4.00690733312383,13.60000038
"Robinia neomexicana",1,FALSE,1,1,1,1.71736670438661e-05,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,0.349459314003022,4.95277295059478,9.64661082213258,32.79999924
"Syringa villosa",1,FALSE,1,1,1,5.13628104179285e-06,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,1.41921564160628,8.53210971193674,14.7641847659904,42.40000153
"Thalictrum lucidum",9,FALSE,4,7,9,0.000374631438249265,25.8030152751058,26.8228724528752,27.9631074362445,26.60000038,2.61268570510082,15.0737501049812,27.4033631698926,3.200000048
"Avenella flexuosa",1,FALSE,1,1,1,1.36850822193304e-05,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,1.41921564160628,8.53210971193674,14.7641847659904,42.40000153
"Cicuta virosa",3,FALSE,2,2,3,8.3429935642564e-05,20.2800117338666,20.8881407358916,21.9147164113055,20.5,3.62376110612222,14.1228567474837,21.8026132859238,51.20000076
"Rudbeckia hirta",1,FALSE,1,1,1,2.21956977268507e-05,18.728861656543,19.0940892871855,19.7780325386543,17.5,23.1000048904867,39.7843096738634,48.8219440642902,81.30000305
"Erigeron speciosus",1,FALSE,1,1,1,5.06556545678476e-06,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,0.28324551144814,4.69751587211942,9.25458655235887,31.89999962
"Dahlia pinnata",2,FALSE,1,2,2,4.3963604541641e-05,18.6644132818355,19.036306548857,19.7277888588562,17.5,25.6937925828579,42.4926602672945,51.5454494131403,83.70000458
"Picea glauca",1,FALSE,1,1,1,7.8433259551535e-05,13.8276520378549,14.1919055593937,14.876376476483,12.60000038,0.0705664025285831,3.85244860918407,7.91769204389767,28.5
"Rhododendron tomentosum",2,FALSE,1,1,2,9.81032536258871e-06,18.3429876903359,18.7728716231309,19.5375286673599,17.5,1.11854616268041,7.90456548192594,14.3849573295844,28.5
"Ranunculus repens",6,FALSE,3,5,6,0.000119002289316088,17.5434392513158,18.0705918656019,18.9375790269996,17.20000076,1.10558108879142,7.57372245083905,13.4887704927526,37.90000153
"Vaccinium microcarpum",1,FALSE,1,1,1,6.2001560133988e-05,18.728861656543,19.0940892871855,19.7780325386543,17.5,6.49043633218761,19.4119385193127,27.7146110926504,59.20000076
"Phalaris arundinacea",4,FALSE,3,4,4,6.49443062338729e-05,20.0741587838437,20.4947868320447,21.2621880631318,19.39999962,10.4101964781013,26.3838005268107,36.2945496337248,55.29999924
"Ranunculus lingua",3,FALSE,1,1,3,0.000152230460502903,19.7566700845053,20.1308474105543,20.826144812454,18.60000038,11.5115959608138,26.7504145503751,35.6106004280275,59.20000076
"Crepis paludosa",1,FALSE,1,1,1,4.74461136512084e-05,18.728861656543,19.0940892871855,19.7780325386543,17.5,6.49043633218762,19.4119385193128,27.7146110926504,59.20000076
"Pilosella aurantiaca",2,FALSE,2,2,2,5.50573413350598e-05,17.6888617434489,18.0665623919237,18.7765782244451,16.89999962,7.37267621345741,24.2883201078607,36.3247064004748,40.10000229
"Clematis integrifolia",4,FALSE,2,4,4,7.36496996268371e-05,20.7339670082852,21.482425894095,22.5311998053164,21.10000038,21.5379632080687,40.6388517767021,51.9514156598955,71.20000458
"Thalictrum aquilegiifolium",1,FALSE,1,1,1,8.08825614701795e-06,18.4269594568375,18.7908949399137,19.4762251563365,17.20000076,4.31450993062305,15.4977812195639,23.3342517259081,54.10000229
"Artemisia scoparia",6,FALSE,2,4,6,0.000216933020761376,22.3746731314633,22.7546743390327,23.4610148698569,21.30000114,19.0102457178461,36.7401690950614,46.6533566897944,65
"Tarenaya spc",4,FALSE,2,2,4,0.000174352106132718,20.9904790087617,21.3680911573988,22.0734897329209,19.89999962,42.9947891024648,67.6612843495939,79.2957914182618,60.79999924
"Trifolium alpestre",4,FALSE,1,2,4,0.000156393031653245,20.2401332993348,20.6883013151881,21.5133603535354,20.30000114,4.80639441602586,17.9784522026579,27.9348780770556,30.10000038
"Achillea nobilis",3,FALSE,1,1,3,0.000327465669525706,20.3208832319954,20.6866821335683,21.3701757825218,19.10000038,51.1394241047003,68.1878118542064,77.2826078160094,105.3000031
"Platanus occidentalis",3,FALSE,3,3,3,7.97480093478308e-05,15.28233249863,15.6480844378017,16.3323855967637,14.10000038,1.4287097243135,8.60145341766712,14.9068986031742,38.90000153
"Crataegus mollis",2,FALSE,1,2,2,4.76884545040987e-05,20.82859455554,21.1940471253437,21.8774751612149,19.60000038,0.145687420546084,4.15507549295145,8.40387468593163,29.80000114
"Heracleum mantegazzianum",1,FALSE,1,1,1,4.43126308443824e-05,20.327702298309,20.6928257429022,21.3756883792747,19.10000038,51.2211345380949,68.2669797839529,77.3570234685541,109.9000015
"Cardamine impatiens",1,FALSE,1,1,1,3.38469033554595e-05,13.3264080351462,13.6903331206395,14.3741814875445,12.10000038,1.00489300685864,7.21965412033103,12.966940867372,39.40000153
"Crepis spc",3,FALSE,1,3,3,1.7250227286986e-05,20.4162149223458,20.8337942632394,21.5990019336861,19.80000114,38.8704298067968,56.2570624718497,65.5595688403955,93.80000305
"Antirrhinum siculum",3,FALSE,1,2,3,2.45672733068663e-05,20.4268118507646,20.7914092165891,21.4760000087905,19.20000076,12.5,1.46492776389392,3.8147571512158,12.5
"Sonchus tenerrimus",8,FALSE,2,6,8,9.07155750799203e-05,25.4321171563695,27.0425893830889,28.5583518997514,27.5,4.900000095,3.3338490687723,7.23965323495373,4.900000095
"Vitis riparia",8,FALSE,2,7,8,8.92075714051907e-05,25.0439217928933,25.5392032975137,26.3692433147788,24.5,4.900000095,1.75171215036219,4.39721941768113,4.900000095
"Plantago lagopus",15,FALSE,3,8,15,0.000795024247031122,25.0251317476968,25.6384204438343,26.862560341579,26.70000076,0,3.54894775621429,7.56099966555531,0
"Opuntia pilifera",1,FALSE,1,1,1,1.1223772713583e-05,25.7263092401139,26.0918103316175,26.7722092130705,24.5,4.900000095,0.885778800428544,2.7311361610864,4.900000095
"Petroselinum crispum",6,FALSE,3,4,6,0.000241270766087279,25.2499569109276,25.6979349887162,26.4818825170588,24.5,4.900000095,1.45494151792756,3.81252540858787,4.900000095
"Apium graveolens",2,TRUE,2,2,2,2.19658964211286e-05,23.7370844845113,24.1334872698021,24.854857539945,22.70000076,12.5,3.401439643665,7.23965714087741,12.5
"Apiaceae spc",1,FALSE,1,1,1,1.59343165577011e-05,25.7263092401139,26.0918103316175,26.7722092130705,24.5,4.900000095,0.885778800428543,2.7311361610864,4.900000095
"Acanthus spinosus",3,FALSE,1,2,3,0.000193463706938979,25.7263092401139,26.0918103316175,26.7722092130705,24.5,4.900000095,0.885778800428542,2.7311361610864,4.900000095
"Citrullus lanatus",3,TRUE,1,1,3,1.86380087726005e-05,29.5090755884006,29.9089028299059,30.6345879258093,28.5,0.100000001,0.699077499501533,2.37571574685575,0.100000001
"Ricinus communis",13,FALSE,3,7,13,0.000370539034861651,26.9780461701399,27.5864470786061,28.6600300029047,27.39999962,0,0.907371219996142,2.78235505676214,0
"Metrosideros excelsa x Metrosideros robusta",1,FALSE,1,1,1,6.1883545859579e-05,20.4268118507646,20.7914092165891,21.4760000087905,19.20000076,12.5,1.46492776389392,3.8147571512158,12.5
"Oleaceae spc",1,FALSE,1,1,1,2.1482075976458e-05,16.4270694320734,16.7903694461373,17.4763802379015,15.19999981,5.69851142867628,18.0596126275736,26.2273487323072,57.5
"Melaleuca spc",1,FALSE,1,1,1,2.27838377630972e-05,20.4268118507646,20.7914092165891,21.4760000087905,19.20000076,12.5,1.46492776389392,3.8147571512158,12.5
"Orobanche spc",1,FALSE,1,1,1,2.1505376344086e-05,20.4268118507646,20.7914092165891,21.4760000087905,19.20000076,12.5,1.46492776389392,3.8147571512158,12.5
"Verbascum dentifolium",29,FALSE,1,9,29,0.00129500692815642,27.2006859951053,27.7041252008371,28.5890177174844,27.20000076,0.699999988,2.05382801302483,5.0185848431021,0.699999988
"Chenopodiaceae spc",5,FALSE,2,4,5,0.000217394659964933,29.683149619349,30.053447688122,30.7459885270233,28.5,0,0.617990646319423,2.21901655767693,0
"Delphinium halteratum",1,FALSE,1,1,1,1.33020114520628e-05,29.7271817073414,30.0927520314579,30.7740726691634,28.5,0.100000001,0.618364591458923,2.21973997415927,0.100000001
"Hypericum pubescens",1,FALSE,1,1,1,1.67616842714513e-05,25.7263092401139,26.0918103316175,26.7722092130705,24.5,4.900000095,0.885778800428543,2.7311361610864,4.900000095
"Carlina sicula",2,FALSE,1,1,2,5.30139926578547e-05,29.7271817073414,30.0927520314579,30.7740726691634,28.5,0.100000001,0.618364591458923,2.21973997415927,0.100000001
"Cycas spc",1,FALSE,1,1,1,5.09029511085009e-05,29.7271817073414,30.0927520314579,30.7740726691634,28.5,0.100000001,0.618364591458924,2.21973997415927,0.100000001
"Schinus terebinthifolia",1,FALSE,1,1,1,1.90799294341159e-05,28.6257381453726,28.989370746997,29.6732557977026,27.39999962,5.200000286,0.904530024649788,2.76661494646029,5.200000286
"Chiliadenus bocconei",1,FALSE,1,1,1,1.17515093530401e-05,28.6257381453726,28.989370746997,29.6732557977026,27.39999962,5.200000286,0.904530024649787,2.76661494646029,5.200000286
"Hydrangea xanthoneura",3,FALSE,1,3,3,8.86179294641912e-05,19.7018815787873,20.0786585951922,20.7874826332942,18.89999962,57.7276320578594,74.8340125928276,83.962353175369,112.8000031
"Allium cristophii",1,FALSE,1,1,1,2.84038542103058e-05,19.3269740069877,19.690858006682,20.3755781101184,18.10000038,23.70000076,2.90157541629042,6.34277138646715,23.70000076
"Hypericum tetrapterum",3,FALSE,2,2,3,1.57090740200327e-05,21.5779124078154,22.0839797403088,22.9303888083645,21.10000038,66.922381962831,85.1808034030407,95.2200812312912,121.7000046
